,image1,image2,label
1590,5404177878667.jpg,27780593830979.jpg,0.0
1591,9880648809369.jpg,31931073832333.jpg,0.0
1592,72346940613202.jpg,24579119986971.jpg,0.0
1593,54239692473635.jpg,82523017141124.jpg,0.0
1594,76320440020069.jpg,2002772751265.jpg,0.0
1595,71928444658735.jpg,45219390424024.jpg,0.0
1596,4461947838315.jpg,13911821836387.jpg,0.0
1597,91101944573709.jpg,92030092093494.jpg,0.0
1598,70521831982591.jpg,15484748300645.jpg,0.0
1599,68932983336613.jpg,51014609890769.jpg,0.0
1600,76373703797824.jpg,67579287521933.jpg,0.0
1601,21015903298124.jpg,53250574089507.jpg,0.0
1602,70521831982591.jpg,43461424431541.jpg,0.0
1603,20491779372192.jpg,51704770767753.jpg,0.0
1604,74631794277945.jpg,24042409452744.jpg,0.0
1605,50174869857612.jpg,43002946607988.jpg,0.0
1606,26592049489828.jpg,34733477525559.jpg,0.0
1607,61229751950061.jpg,82856461763024.jpg,0.0
1608,92047002574944.jpg,98878796727406.jpg,0.0
1609,48345407961420.jpg,44279310180820.jpg,0.0
1610,54754271781620.jpg,87062403954762.jpg,0.0
1611,53264525395551.jpg,37632664367520.jpg,0.0
1612,22710776953190.jpg,38863558389787.jpg,0.0
1613,72346940613202.jpg,58607035735794.jpg,0.0
1614,16392108448786.jpg,14876041156493.jpg,0.0
1615,16269844501358.jpg,45819253648383.jpg,0.0
1616,77480977616520.jpg,52153836596302.jpg,0.0
1617,55444454060064.jpg,82885524397652.jpg,0.0
1618,79174208515149.jpg,22337045589904.jpg,0.0
1619,12764516211002.jpg,18322290725260.jpg,0.0
1620,40201502462253.jpg,8661634758238.jpg,0.0
1621,63995624724236.jpg,84639137513582.jpg,0.0
1622,97875655924969.jpg,29985490245390.jpg,0.0
1623,22710776953190.jpg,2210322763034.jpg,0.0
1624,31674200728860.jpg,74282472347809.jpg,0.0
1625,11545560729968.jpg,90258427840774.jpg,0.0
1626,15230846784456.jpg,31107810547140.jpg,0.0
1627,26592049489828.jpg,24760130124396.jpg,0.0
1628,94708104211478.jpg,43002946607988.jpg,0.0
1629,53737554897719.jpg,11091927313583.jpg,0.0
1630,21283164292893.jpg,15980667800501.jpg,0.0
1631,91643646449003.jpg,48307661086813.jpg,0.0
1632,90026609327398.jpg,46411922448745.jpg,0.0
1633,12240100624008.jpg,21979413043515.jpg,0.0
1634,35708101880988.jpg,47994143465437.jpg,0.0
1635,99761028902779.jpg,17322831135110.jpg,0.0
1636,60751343081765.jpg,87008274319160.jpg,1.0
1637,47424696554317.jpg,32132741463822.jpg,0.0
1638,71033209128802.jpg,2522477620757.jpg,0.0
1639,34530165482469.jpg,44279310180820.jpg,0.0
1640,29610281599013.jpg,99597492084440.jpg,0.0
1641,60607253499572.jpg,74715623191097.jpg,0.0
1642,48100639169942.jpg,9889299597821.jpg,0.0
1643,48491701526449.jpg,41055037193310.jpg,1.0
1644,9008560067775.jpg,55965728313498.jpg,0.0
1645,83489371478899.jpg,26209112683802.jpg,0.0
1646,34003997755004.jpg,74834425338817.jpg,0.0
1647,46987527547924.jpg,86099210508511.jpg,0.0
1648,38962576390118.jpg,23799350223920.jpg,0.0
1649,69459284977042.jpg,51945966845359.jpg,0.0
1650,22509053254947.jpg,40348237593346.jpg,0.0
1651,45355761982405.jpg,58046895366916.jpg,0.0
1652,64498272721818.jpg,75748922828622.jpg,0.0
1653,82332013050558.jpg,88471337623898.jpg,0.0
1654,25445092712223.jpg,85471904924863.jpg,0.0
1655,48885265854956.jpg,71257336685289.jpg,0.0
1656,56507970112034.jpg,98275913708249.jpg,0.0
1657,28969813228127.jpg,80572084237316.jpg,0.0
1658,6988160221668.jpg,34875917023155.jpg,0.0
1659,98626522516418.jpg,35894135361958.jpg,0.0
1660,30204842717709.jpg,20678959751080.jpg,0.0
1661,25762522709416.jpg,54659092543879.jpg,0.0
1662,590968583784.jpg,53020887605371.jpg,0.0
1663,55922370550579.jpg,4394085880261.jpg,0.0
1664,63995624724236.jpg,62406492555081.jpg,0.0
1665,92899220021375.jpg,37673394728460.jpg,0.0
1666,4086428193914.jpg,96450471705060.jpg,0.0
1667,93135472521612.jpg,47138243115249.jpg,0.0
1668,16269844501358.jpg,34424476705545.jpg,1.0
1669,42601937377741.jpg,25764684852911.jpg,0.0
1670,18490995051237.jpg,58643477582206.jpg,0.0
1671,54411024902913.jpg,66031452652931.jpg,0.0
1672,74852791365387.jpg,5412745918957.jpg,0.0
1673,44261051019779.jpg,4224025984882.jpg,0.0
1674,58678448004162.jpg,31693592768632.jpg,0.0
1675,57967884806626.jpg,74681488072230.jpg,0.0
1676,4785984457480.jpg,21979413043515.jpg,0.0
1677,8491896877303.jpg,54683434282198.jpg,0.0
1678,52264819712451.jpg,84551887167333.jpg,0.0
1679,42339217404906.jpg,95895829925050.jpg,0.0
1680,3327251684973.jpg,90149882423288.jpg,0.0
1681,44568731025214.jpg,89956340312101.jpg,0.0
1682,52200380174529.jpg,42220315297977.jpg,0.0
1683,6988160221668.jpg,11064544476638.jpg,0.0
1684,31674200728860.jpg,33276918603294.jpg,0.0
1685,38131046247962.jpg,47922853518849.jpg,0.0
1686,15960497173016.jpg,3042479763425.jpg,1.0
1687,49456290620323.jpg,26822757160009.jpg,0.0
1688,92040039770010.jpg,3273029921964.jpg,0.0
1689,6848194079141.jpg,5852633208302.jpg,0.0
1690,77501282296986.jpg,27381315141846.jpg,0.0
1691,39883394664934.jpg,81405360004098.jpg,0.0
1692,98240189770743.jpg,917864910113.jpg,0.0
1693,83311773486528.jpg,81054179866715.jpg,0.0
1694,70521831982591.jpg,12921342018660.jpg,0.0
1695,67107035679480.jpg,10919374313476.jpg,0.0
1696,82001830415203.jpg,43890260646398.jpg,0.0
1697,1826537743434.jpg,34502974068375.jpg,0.0
1698,12764516211002.jpg,18568374192352.jpg,0.0
1699,93149835807161.jpg,95186171999085.jpg,0.0
1700,92104157409800.jpg,37434387317430.jpg,0.0
1701,81684773187103.jpg,5003236082674.jpg,0.0
1702,50480584451004.jpg,15312532210925.jpg,0.0
1703,71928444658735.jpg,81372713631413.jpg,0.0
1704,82876140896479.jpg,62249613988598.jpg,0.0
1705,12240100624008.jpg,27031764326149.jpg,0.0
1706,43739145950643.jpg,21561821407473.jpg,0.0
1707,96779977654862.jpg,44311074540400.jpg,0.0
1708,49157369820121.jpg,8153708440029.jpg,0.0
1709,85812646587606.jpg,80264648018407.jpg,0.0
1710,22710776953190.jpg,41921384064392.jpg,0.0
1711,28977919499375.jpg,35928104730003.jpg,0.0
1712,26345451026012.jpg,43245091007105.jpg,0.0
1713,32839657152512.jpg,9673209108502.jpg,0.0
1714,81684773187103.jpg,94801309470589.jpg,0.0
1715,61121023567906.jpg,33997164708607.jpg,0.0
1716,9859303189489.jpg,40030290635610.jpg,0.0
1717,94106157608088.jpg,88410986704706.jpg,0.0
1718,37481167684669.jpg,37505859791028.jpg,0.0
1719,19732569916220.jpg,33579217225928.jpg,0.0
1720,96843121012647.jpg,81914103515586.jpg,0.0
1721,45645065432419.jpg,65133581228438.jpg,0.0
1722,69811927350365.jpg,48032663511924.jpg,0.0
1723,17062663087817.jpg,32407570414415.jpg,0.0
1724,92117298964196.jpg,59658366012644.jpg,0.0
1725,38633214403572.jpg,56888024921459.jpg,0.0
1726,49664753735691.jpg,46241192106406.jpg,0.0
1727,82172407928464.jpg,60195553595013.jpg,0.0
1728,24843066946671.jpg,64617026894288.jpg,1.0
1729,87454805465628.jpg,2867546779823.jpg,0.0
1730,43361327342190.jpg,19819717853530.jpg,0.0
1731,66870453878736.jpg,86212139041184.jpg,1.0
1732,77501282296986.jpg,78699844603340.jpg,0.0
1733,35351107653988.jpg,17047924660755.jpg,0.0
1734,85690701524803.jpg,88904198514429.jpg,0.0
1735,81449360156925.jpg,66350265096873.jpg,0.0
1736,5102784047966.jpg,24941861203342.jpg,0.0
1737,99108304091294.jpg,19227282834594.jpg,0.0
1738,63504260025431.jpg,61845525836123.jpg,0.0
1739,71712517037608.jpg,68602463678452.jpg,0.0
1740,35327068740875.jpg,38403163940360.jpg,0.0
1741,58678448004162.jpg,26009220795186.jpg,0.0
1742,85343223073297.jpg,46012895981104.jpg,0.0
1743,77887848789004.jpg,32761924382898.jpg,0.0
1744,55922370550579.jpg,8183176330964.jpg,0.0
1745,92104157409800.jpg,61448288670944.jpg,0.0
1746,67107035679480.jpg,4242115706642.jpg,0.0
1747,15059661262000.jpg,95901531379463.jpg,0.0
1748,56507970112034.jpg,27112912095378.jpg,0.0
1749,34003997755004.jpg,46461880265754.jpg,0.0
1750,13667992132401.jpg,35420605449945.jpg,0.0
1751,58930401038342.jpg,44602338858575.jpg,0.0
1752,44004427675150.jpg,5841772895733.jpg,0.0
1753,73157854770005.jpg,41284135949127.jpg,0.0
1754,35926616869319.jpg,35932816119470.jpg,0.0
1755,15588796836595.jpg,75376395362096.jpg,0.0
1756,4572301260391.jpg,75933219960137.jpg,0.0
1757,94744488053959.jpg,41967650014190.jpg,0.0
1758,14002366491078.jpg,58607035735794.jpg,0.0
1759,80732667046959.jpg,59460609760680.jpg,0.0
1760,18061226515662.jpg,15509542141781.jpg,0.0
1761,22710776953190.jpg,33786468789364.jpg,0.0
1762,44004427675150.jpg,22517518349888.jpg,0.0
1763,6988160221668.jpg,6514313185807.jpg,0.0
1764,96434413105732.jpg,67522813065155.jpg,0.0
1765,30470682361984.jpg,10835105514597.jpg,0.0
1766,96434413105732.jpg,88693890989811.jpg,0.0
1767,41697395597750.jpg,81240779153798.jpg,0.0
1768,62994360976733.jpg,72215175955383.jpg,0.0
1769,52264819712451.jpg,24459201186123.jpg,0.0
1770,51311025518682.jpg,16727430174389.jpg,0.0
1771,63490729874614.jpg,47042352469636.jpg,0.0
1772,11606556142653.jpg,69528914730075.jpg,0.0
1773,38607794002568.jpg,34780038973051.jpg,0.0
1774,63797974857639.jpg,55550699576224.jpg,0.0
1775,42602234102984.jpg,53670428834750.jpg,0.0
1776,71033209128802.jpg,61589426110333.jpg,0.0
1777,77033091129106.jpg,86315113399798.jpg,0.0
1778,88775611457930.jpg,32362437628112.jpg,0.0
1779,22710776953190.jpg,96392871525593.jpg,0.0
1780,98962155913510.jpg,61442017636417.jpg,0.0
1781,24630326792020.jpg,69758687035362.jpg,0.0
1782,49664753735691.jpg,331519097934.jpg,0.0
1783,90151450507343.jpg,4715053274832.jpg,0.0
1784,15613019949640.jpg,76387171555108.jpg,0.0
1785,97914376892503.jpg,6745535465488.jpg,0.0
1786,85343223073297.jpg,65448355290451.jpg,0.0
1787,76373703797824.jpg,72221112099227.jpg,0.0
1788,82031924037915.jpg,25685273889038.jpg,0.0
1789,31411701286181.jpg,39282857481120.jpg,0.0
1790,49790796253595.jpg,90991727782885.jpg,0.0
1791,55240978268432.jpg,43288069571460.jpg,0.0
1792,11545560729968.jpg,35272076452678.jpg,0.0
1793,7884926347413.jpg,43081887268238.jpg,0.0
1794,16984592243078.jpg,63619594619313.jpg,0.0
1795,50055025272644.jpg,44312398559611.jpg,0.0
1796,55240978268432.jpg,93046744144073.jpg,0.0
1797,20420068092683.jpg,54001565434857.jpg,0.0
1798,71426190988399.jpg,33061353607673.jpg,0.0
1799,55969758616946.jpg,67645932578720.jpg,0.0
1800,44825073209725.jpg,30254987537006.jpg,0.0
1801,180712039676.jpg,16933727189863.jpg,0.0
1802,81684773187103.jpg,77251694408379.jpg,0.0
1803,94239521522288.jpg,99219368688089.jpg,0.0
1804,37159826898714.jpg,31246628264117.jpg,0.0
1805,32642504381642.jpg,20268754761187.jpg,0.0
1806,18490995051237.jpg,21139141052353.jpg,0.0
1807,35708101880988.jpg,35891384570150.jpg,0.0
1808,99899398159010.jpg,60883342496234.jpg,0.0
1809,22697486804233.jpg,13576467259609.jpg,0.0
1810,26345451026012.jpg,82081897152785.jpg,0.0
1811,14028851860966.jpg,33412733292001.jpg,0.0
1812,79940900724747.jpg,19112992435327.jpg,0.0
1813,34167039527075.jpg,71555912927187.jpg,0.0
1814,75337044293366.jpg,40376053554332.jpg,0.0
1815,39883394664934.jpg,90694132270508.jpg,0.0
1816,53737554897719.jpg,71237873231607.jpg,0.0
1817,44004427675150.jpg,92921367268613.jpg,0.0
1818,48885265854956.jpg,79902625853062.jpg,0.0
1819,37159826898714.jpg,43383406243312.jpg,0.0
1820,39121246223493.jpg,56391067236020.jpg,0.0
1821,74560701685867.jpg,70506974979987.jpg,0.0
1822,9859303189489.jpg,25429243071221.jpg,0.0
1823,92964471390489.jpg,52575812390724.jpg,0.0
1824,98240189770743.jpg,27673924459866.jpg,0.0
1825,50174869857612.jpg,27930002293548.jpg,0.0
1826,88775611457930.jpg,38751118034706.jpg,0.0
1827,38633214403572.jpg,53020887605371.jpg,0.0
1828,35926616869319.jpg,60530623168827.jpg,0.0
1829,45196164874869.jpg,69514800564794.jpg,0.0
1830,69811927350365.jpg,24321716393772.jpg,0.0
1831,14002366491078.jpg,99113097921642.jpg,0.0
1832,35798993609147.jpg,73888991706028.jpg,0.0
1833,38711327843783.jpg,24112014785974.jpg,0.0
1834,18490995051237.jpg,13508448694877.jpg,0.0
1835,51965488300339.jpg,9146031571120.jpg,0.0
1836,12240100624008.jpg,46028078998691.jpg,0.0
1837,58793245902287.jpg,39411588283760.jpg,0.0
1838,80562072121803.jpg,53900379041597.jpg,0.0
1839,15059661262000.jpg,19874554927317.jpg,0.0
1840,47134335218044.jpg,48673619428927.jpg,0.0
1841,53936713158831.jpg,80090676082988.jpg,0.0
1842,72346940613202.jpg,17924809150451.jpg,0.0
1843,72396508653863.jpg,61199074863402.jpg,0.0
1844,89397517363074.jpg,41926553701829.jpg,0.0
1845,4516807336856.jpg,95200915281493.jpg,0.0
1846,81778315506578.jpg,32549563395535.jpg,0.0
1847,77501282296986.jpg,40374364207549.jpg,0.0
1848,45724168163561.jpg,4845058732341.jpg,0.0
1849,15960497173016.jpg,89400983433009.jpg,0.0
1850,83744035612630.jpg,86781027064887.jpg,0.0
1851,6868868770750.jpg,53377477547366.jpg,0.0
1852,33286855559979.jpg,51362577137354.jpg,0.0
1853,91368711701745.jpg,68677160276209.jpg,0.0
1854,89397517363074.jpg,39135118619692.jpg,0.0
1855,55444454060064.jpg,41281448845848.jpg,1.0
1856,67484138895107.jpg,61448288670944.jpg,0.0
1857,67484138895107.jpg,48273096567233.jpg,0.0
1858,7884926347413.jpg,54123245354137.jpg,0.0
1859,48491701526449.jpg,5939136011651.jpg,0.0
1860,45355761982405.jpg,14099911578226.jpg,0.0
1861,63394292570868.jpg,74116620360228.jpg,0.0
1862,10841392097369.jpg,45591722991560.jpg,0.0
1863,94106157608088.jpg,21817569154983.jpg,0.0
1864,13377128346335.jpg,38537902199111.jpg,0.0
1865,9008560067775.jpg,47882658718073.jpg,0.0
1866,10234014928573.jpg,75211267766127.jpg,0.0
1867,87454805465628.jpg,6990474550323.jpg,0.0
1868,1826537743434.jpg,29741582623943.jpg,0.0
1869,57725227662260.jpg,20683479533720.jpg,0.0
1870,590968583784.jpg,63983082976942.jpg,0.0
1871,87987538280328.jpg,19804792911465.jpg,1.0
1872,35327068740875.jpg,26620487470968.jpg,0.0
1873,10841392097369.jpg,79621090362040.jpg,0.0
1874,14671465939165.jpg,93427355315479.jpg,0.0
1875,99899398159010.jpg,78932440638227.jpg,0.0
1876,41697395597750.jpg,27393566569545.jpg,0.0
1877,86670080303096.jpg,65665980951085.jpg,0.0
1878,68373289593927.jpg,21760695966231.jpg,0.0
1879,56436678335192.jpg,64645842097806.jpg,0.0
1880,43070443911974.jpg,1371685560377.jpg,0.0
1881,30654453530445.jpg,53271873230981.jpg,0.0
1882,1735662180088.jpg,66380548718707.jpg,0.0
1883,64317117052129.jpg,47764965995771.jpg,0.0
1884,17945505445100.jpg,10096178424832.jpg,0.0
1885,41697395597750.jpg,99175631899533.jpg,0.0
1886,81630509209998.jpg,30786757686603.jpg,0.0
1887,12587463374903.jpg,76116537639025.jpg,0.0
1888,19865480214299.jpg,56443837397943.jpg,0.0
1889,70016698805005.jpg,29741582623943.jpg,0.0
1890,47626441134350.jpg,28881181811870.jpg,0.0
1891,92040039770010.jpg,58926568994407.jpg,0.0
1892,99761028902779.jpg,96813769697631.jpg,0.0
1893,46232957095726.jpg,5396663734119.jpg,0.0
1894,92654925517636.jpg,97709935988869.jpg,0.0
1895,48885265854956.jpg,95186171999085.jpg,1.0
1896,53599667273261.jpg,59530163563602.jpg,0.0
1897,28123644026044.jpg,61531153221151.jpg,0.0
1898,71033209128802.jpg,89151649152497.jpg,0.0
1899,84606546256443.jpg,25440299302452.jpg,0.0
1900,28977919499375.jpg,63047622216284.jpg,0.0
1901,9859303189489.jpg,65080104723640.jpg,0.0
1902,28798784970816.jpg,96068564499384.jpg,0.0
1903,22283345719019.jpg,19276117493163.jpg,0.0
1904,85942797925866.jpg,94239900853349.jpg,0.0
1905,52186502573387.jpg,58823527043160.jpg,0.0
1906,22509053254947.jpg,96218273606474.jpg,0.0
1907,87371517162261.jpg,74715141703886.jpg,0.0
1908,63539276419174.jpg,11164683715258.jpg,0.0
1909,78753064178346.jpg,32614161895413.jpg,0.0
1910,76320440020069.jpg,1454075456247.jpg,0.0
1911,44261051019779.jpg,98842398684759.jpg,0.0
1912,9008560067775.jpg,88083282309222.jpg,0.0
1913,98240189770743.jpg,78439344809350.jpg,0.0
1914,39883394664934.jpg,12562739586186.jpg,1.0
1915,58467713796229.jpg,50613922674567.jpg,0.0
1916,72944228956257.jpg,98857185341125.jpg,0.0
1917,59420576132839.jpg,45623803661669.jpg,0.0
1918,10841392097369.jpg,44794241729823.jpg,0.0
1919,77887848789004.jpg,49482369293718.jpg,0.0
1920,97323189436907.jpg,31038801588330.jpg,0.0
1921,26310113968599.jpg,72144194995291.jpg,0.0
1922,16392108448786.jpg,71126880009119.jpg,0.0
1923,9880648809369.jpg,64119701072038.jpg,0.0
1924,34642222135722.jpg,37141523278618.jpg,0.0
1925,39923364478042.jpg,12259641035184.jpg,0.0
1926,92654925517636.jpg,56948660630306.jpg,0.0
1927,92964471390489.jpg,3557166781209.jpg,0.0
1928,26082684709919.jpg,60186922945139.jpg,0.0
1929,42622436331218.jpg,47898329893025.jpg,0.0
1930,44019774208676.jpg,9971226277096.jpg,0.0
1931,59395579836149.jpg,81247957526918.jpg,0.0
1932,27467931568813.jpg,83162151811872.jpg,0.0
1933,66371683144836.jpg,46031194031911.jpg,0.0
1934,57725227662260.jpg,24552329833788.jpg,0.0
1935,28969813228127.jpg,18138722375812.jpg,0.0
1936,61884348646762.jpg,10194301028725.jpg,0.0
1937,63797974857639.jpg,17901455396823.jpg,0.0
1938,92599529691013.jpg,70512847143353.jpg,0.0
1939,71928444658735.jpg,4700817178487.jpg,0.0
1940,61121023567906.jpg,64704981269095.jpg,0.0
1941,85690701524803.jpg,3078783988925.jpg,0.0
1942,13667992132401.jpg,67787807744110.jpg,0.0
1943,60751343081765.jpg,48448764249116.jpg,0.0
1944,96434413105732.jpg,1227138683549.jpg,0.0
1945,89105019605481.jpg,54575464279383.jpg,0.0
1946,64131022698299.jpg,3674172915695.jpg,0.0
1947,99761028902779.jpg,47944815258577.jpg,1.0
1948,97853840582480.jpg,2388517285645.jpg,0.0
1949,96779977654862.jpg,94279463858613.jpg,0.0
1950,28546654709192.jpg,40380346127951.jpg,0.0
1951,59685515681867.jpg,63960034131498.jpg,0.0
1952,57461498153121.jpg,87143546580562.jpg,0.0
1953,38131046247962.jpg,54434938148651.jpg,0.0
1954,53712836386990.jpg,82537237227758.jpg,0.0
1955,6191248165022.jpg,26196924027073.jpg,0.0
1956,56068106468937.jpg,7536043542016.jpg,0.0
1957,72040079704759.jpg,69726071564985.jpg,0.0
1958,16117531401841.jpg,42881878798216.jpg,0.0
1959,44261051019779.jpg,89640003051439.jpg,0.0
1960,16782955276052.jpg,36374155921133.jpg,0.0
1961,96058373639517.jpg,26418483788975.jpg,1.0
1962,46048666311390.jpg,38363864474171.jpg,0.0
1963,20817336147511.jpg,75781685262303.jpg,0.0
1964,15415181923002.jpg,78165922469801.jpg,0.0
1965,59143637716950.jpg,56048816016099.jpg,0.0
1966,38131046247962.jpg,19051871757272.jpg,0.0
1967,90151450507343.jpg,44037570309013.jpg,0.0
1968,58930401038342.jpg,87043136967964.jpg,0.0
1969,56250060245601.jpg,38233348305917.jpg,0.0
1970,27941314137026.jpg,64019438889854.jpg,0.0
1971,25445092712223.jpg,29784144076261.jpg,0.0
1972,13377128346335.jpg,10337835468040.jpg,0.0
1973,40201502462253.jpg,55477203220615.jpg,0.0
1974,28977919499375.jpg,73395951446307.jpg,0.0
1975,63995624724236.jpg,79351069748416.jpg,0.0
1976,61648727699427.jpg,64224523594083.jpg,0.0
1977,33309084348114.jpg,17147068636665.jpg,0.0
1978,50865097422108.jpg,45099837672092.jpg,0.0
1979,25344430965810.jpg,27582051566945.jpg,0.0
1980,80367308203063.jpg,22928576309723.jpg,0.0
1981,8357347384467.jpg,55558255816214.jpg,0.0
1982,91368711701745.jpg,66350265096873.jpg,0.0
1983,96779977654862.jpg,79615823043114.jpg,0.0
1984,58678448004162.jpg,31398344934115.jpg,0.0
1985,25029363742562.jpg,14738971503277.jpg,0.0
1986,77887848789004.jpg,96289361221786.jpg,0.0
1987,48885265854956.jpg,34646286203860.jpg,1.0
1988,99459501357319.jpg,66792882305744.jpg,0.0
1989,91643646449003.jpg,54001565434857.jpg,0.0
1990,31814068446009.jpg,75458910866435.jpg,0.0
1991,15059661262000.jpg,57354059402600.jpg,0.0
1992,41831263028826.jpg,66393241215062.jpg,0.0
1993,37481167684669.jpg,91476187750956.jpg,0.0
1994,10300656725597.jpg,69451601056381.jpg,0.0
1995,53052091396574.jpg,79585433950680.jpg,0.0
1996,83756108710907.jpg,78116220713773.jpg,0.0
1997,70521831982591.jpg,28907924572422.jpg,0.0
1998,85687600964257.jpg,50613519817318.jpg,0.0
1999,11120589927488.jpg,80513190694628.jpg,0.0
2000,45645065432419.jpg,84320171197799.jpg,0.0
2001,99022391403720.jpg,63479966882321.jpg,0.0
2002,6191248165022.jpg,92817992572981.jpg,0.0
2003,19865480214299.jpg,50659087370571.jpg,0.0
2004,25762522709416.jpg,9319070979227.jpg,0.0
2005,18979470576815.jpg,54744954891053.jpg,0.0
2006,18979470576815.jpg,5742081115568.jpg,0.0
2007,58767248236348.jpg,46709370889084.jpg,0.0
2008,3256368125267.jpg,31093573528094.jpg,0.0
2009,64131022698299.jpg,16989952233512.jpg,0.0
2010,91128879898813.jpg,58367350057254.jpg,0.0
2011,90406261828913.jpg,47401169703236.jpg,0.0
2012,61884348646762.jpg,64870781324960.jpg,0.0
2013,18676666199116.jpg,99913088828093.jpg,0.0
